date,item_name,category,qty_sold,gross_revenue,day_of_week,dow_num
2026-04-30,Chicken Lollypop 3pc,chicken,7,1400.0,Thursday,3
2026-04-30,Chicken Lollypop 6pc,chicken,10,3250.0,Thursday,3
2026-04-30,Chicken Lollypop Biryani,biryani,3,1005.0,Thursday,3
2026-04-30,Chilli Chicken BL,chicken,3,834.0,Thursday,3
2026-04-30,Cool Drink 250ml,beverage,30,600.0,Thursday,3
2026-04-30,Curd,dairy,7,217.0,Thursday,3
2026-04-30,Curd Rice,rice,14,1064.0,Thursday,3
2026-04-30,Egg Fried Rice,rice,2,386.0,Thursday,3
2026-04-30,Gobi 65,starter,2,340.0,Thursday,3
2026-04-30,Kadai Chicken (B),chicken,2,560.0,Thursday,3
2026-04-30,Kalmi Biryani,biryani,2,670.0,Thursday,3
2026-04-30,Lassi Sweet,beverage,4,260.0,Thursday,3
2026-04-30,Methi Chaman,other,5,1200.0,Thursday,3
2026-04-30,Mi.Water .500Ml,beverage,19,190.0,Thursday,3
2026-04-30,Mi.Water Lt,beverage,47,940.0,Thursday,3
2026-04-30,Mushroom Curry,other,2,420.0,Thursday,3
2026-04-30,Mushuroom Biryani,biryani,4,916.0,Thursday,3
2026-04-30,Mutton Fry Piece Biryani,biryani,4,1528.0,Thursday,3
2026-04-30,Paneer 65,starter,2,420.0,Thursday,3
2026-04-30,Paneer Butter Masala,dairy,11,2420.0,Thursday,3
2026-04-30,Plain Non,bread,2,80.0,Thursday,3
2026-04-30,Plain Rice,other,6,288.0,Thursday,3
2026-04-30,Prawns Biryani,biryani,4,1228.0,Thursday,3
2026-04-30,Prawns Curry,seafood,2,654.0,Thursday,3
2026-04-30,Pulka,other,26,312.0,Thursday,3
2026-04-30,R R Chicken Bl,chicken,3,975.0,Thursday,3
2026-04-30,Roti,bread,28,840.0,Thursday,3
2026-04-30,Sp Chicken Biryani,biryani,24,6408.0,Thursday,3
2026-04-30,Sp Chicken Fried Rice,chicken,6,1668.0,Thursday,3
2026-04-30,Sp Family Pack,family_pack,8,4560.0,Thursday,3
2026-04-30,Spl Fish Curry,seafood,3,1050.0,Thursday,3
2026-04-30,Spl Veg Biryani,biryani,3,660.0,Thursday,3
2026-04-30,Today Spl Chicken Biryani,biryani,2,760.0,Thursday,3
2026-04-30,Tomato Curry,other,2,340.0,Thursday,3
2026-04-30,Veg Biryani,biryani,9,1548.0,Thursday,3
2026-04-30,Veg Fried Rice,rice,2,328.0,Thursday,3
2026-05-01,Aditya Spl Biryani,biryani,1,353.0,Friday,4
2026-05-01,Andhra Chicken BL,chicken,2,580.0,Friday,4
2026-05-01,Belgium Choco Milk Shake,beverage,1,140.0,Friday,4
2026-05-01,Belgom Chocolate Ice Cream,ice_cream,2,260.0,Friday,4
2026-05-01,Biryani Rice,biryani,1,162.0,Friday,4
2026-05-01,Black Current Ice Cream,ice_cream,2,260.0,Friday,4
2026-05-01,Butter Chicken BL,chicken,2,614.0,Friday,4
2026-05-01,Butter Naan,bread,25,1250.0,Friday,4
2026-05-01,Butter Roti,bread,6,210.0,Friday,4
2026-05-01,Butterscotch Ice Cream,ice_cream,2,240.0,Friday,4
2026-05-01,CB Family Pack,family_pack,1,575.0,Friday,4
2026-05-01,Cashewnut Biryani,biryani,1,229.0,Friday,4
2026-05-01,Cashewnut Curry,starter,1,240.0,Friday,4
2026-05-01,Cashewnut Fry,starter,1,240.0,Friday,4
2026-05-01,Cashewnut Paneer Biryani,biryani,2,500.0,Friday,4
2026-05-01,Cashewnut Panner Curry,starter,1,250.0,Friday,4
2026-05-01,Cashewnut Tomato,starter,2,480.0,Friday,4
2026-05-01,Chicken 65 BL,chicken,3,834.0,Friday,4
2026-05-01,Chicken Dum Biryani,biryani,18,4644.0,Friday,4
2026-05-01,Chicken Egg Drop Bl,chicken,3,975.0,Friday,4
2026-05-01,Chicken Fried Rice,chicken,2,478.0,Friday,4
2026-05-01,Chicken Fry Piece Biryani,biryani,11,2838.0,Friday,4
2026-05-01,Chicken Lollypop 3pc,chicken,7,1400.0,Friday,4
2026-05-01,Chicken Lollypop 6pc,chicken,10,3250.0,Friday,4
2026-05-01,Chicken Majestic,chicken,2,630.0,Friday,4
2026-05-01,Chicken Manchow Soup,chicken,2,288.0,Friday,4
2026-05-01,Chicken Manchuria Bl,chicken,2,556.0,Friday,4
2026-05-01,Chilli Chicken BL,chicken,2,556.0,Friday,4
2026-05-01,Chilli Fish,seafood,2,692.0,Friday,4
2026-05-01,Cool Drink 250ml,beverage,45,900.0,Friday,4
2026-05-01,Curd,dairy,8,248.0,Friday,4
2026-05-01,Curd Rice,rice,21,1604.0,Friday,4
2026-05-01,Egg Burzi,other,2,260.0,Friday,4
2026-05-01,Fish Apollo,seafood,2,692.0,Friday,4
2026-05-01,Fish Curry Small,seafood,2,460.0,Friday,4
2026-05-01,Gobi,starter,65,170.0,Friday,4
2026-05-01,Kadai Chicken BL,chicken,3,921.0,Friday,4
2026-05-01,Lassi Sweet,beverage,4,260.0,Friday,4
2026-05-01,Methi Chaman,other,3,720.0,Friday,4
2026-05-01,Miwater .500Ml,beverage,28,280.0,Friday,4
2026-05-01,Miwater Lt,beverage,93,1860.0,Friday,4
2026-05-01,Murgi Masala B,other,3,948.0,Friday,4
2026-05-01,Mushuroom Biryani,biryani,4,916.0,Friday,4
2026-05-01,Mutton Curry (S),other,3,1050.0,Friday,4
2026-05-01,Mutton Fry Piece Biryani,biryani,11,4202.0,Friday,4
2026-05-01,Palak Curry,other,2,300.0,Friday,4
2026-05-01,Palak Paneer,dairy,2,420.0,Friday,4
2026-05-01,Paneer,dairy,65,210.0,Friday,4
2026-05-01,Paneer Butter Masala,dairy,9,1980.0,Friday,4
2026-05-01,Panner Biryani,biryani,3,687.0,Friday,4
2026-05-01,Plain Rice,other,20,960.0,Friday,4
2026-05-01,Prawns Curry,seafood,2,654.0,Friday,4
2026-05-01,Prwans Fry,other,3,1008.0,Friday,4
2026-05-01,Pulka,other,51,612.0,Friday,4
2026-05-01,R R Chicken Bl,chicken,2,650.0,Friday,4
2026-05-01,Roti,bread,20,600.0,Friday,4
2026-05-01,Soda 750Ml,other,2,36.0,Friday,4
2026-05-01,Sp Chicken Biryani,biryani,46,12282.0,Friday,4
2026-05-01,Sp Chicken Fried Rice,chicken,6,1668.0,Friday,4
2026-05-01,Sp Family Pack,family_pack,8,4560.0,Friday,4
2026-05-01,Spl Fish Curry,seafood,5,1750.0,Friday,4
2026-05-01,Tandoori Chicken Half,chicken,2,610.0,Friday,4
2026-05-01,Tandoori Kabab Full,other,4,1380.0,Friday,4
2026-05-01,Tandoori Kabab Half,other,2,460.0,Friday,4
2026-05-01,Vanilla Ice Cream,ice_cream,2,198.0,Friday,4
2026-05-01,Veg Bhuton,other,1,250.0,Friday,4
2026-05-01,Veg Biryani,biryani,15,2580.0,Friday,4
2026-05-01,Veg Fried Rice,rice,3,492.0,Friday,4
2026-05-01,Veg Hot N Sour Soup,soup,2,260.0,Friday,4
2026-05-02,Andhra Chicken BL,chicken,2,606.0,Saturday,5
2026-05-02,Baby Corn 555,other,1,210.0,Saturday,5
2026-05-02,Baby Corn 65,starter,1,200.0,Saturday,5
2026-05-02,Belgium Choco Milk Shake,beverage,1,140.0,Saturday,5
2026-05-02,Belgom Chocolate Ice Cream,ice_cream,2,260.0,Saturday,5
2026-05-02,Biryani Rice,biryani,2,324.0,Saturday,5
2026-05-02,Bulter Roti,bread,2,70.0,Saturday,5
2026-05-02,Butter Milk,other,4,180.0,Saturday,5
2026-05-02,Butter Naan,bread,48,2400.0,Saturday,5
2026-05-02,Cashewnut Biryani,biryani,3,687.0,Saturday,5
2026-05-02,Cashewnut Curry,starter,4,960.0,Saturday,5
2026-05-02,Cashewnut Melhi,starter,7,240.0,Saturday,5
2026-05-02,Cashewnut Panner Curry,starter,2,500.0,Saturday,5
2026-05-02,Chi Lolypop Pic,other,6,1950.0,Saturday,5
2026-05-02,Chicken 65 BL,chicken,3,834.0,Saturday,5
2026-05-02,Chicken Dum Biryani,biryani,14,3612.0,Saturday,5
2026-05-02,Chicken Fry Piece Biryani,biryani,8,2064.0,Saturday,5
2026-05-02,Chicken Lollypop Biryani,biryani,2,670.0,Saturday,5
2026-05-02,Chilli Chicken BL,chicken,3,834.0,Saturday,5
2026-05-02,Cool Drink 250ml,beverage,40,800.0,Saturday,5
2026-05-02,Crispy Corn,other,2,320.0,Saturday,5
2026-05-02,Curd,dairy,3,93.0,Saturday,5
2026-05-02,Curd Rice,rice,7,790.0,Saturday,5
2026-05-02,Egg Burzi,other,3,390.0,Saturday,5
2026-05-02,Egg Fried Rice,rice,3,579.0,Saturday,5
2026-05-02,Garlic Non,bread,3,210.0,Saturday,5
2026-05-02,Gobi Manchuria,starter,2,340.0,Saturday,5
2026-05-02,Lassi Sweet,beverage,2,130.0,Saturday,5
2026-05-02,Methi Chaman,other,8,1920.0,Saturday,5
2026-05-02,Mi.Water .500Ml,beverage,24,240.0,Saturday,5
2026-05-02,Mi.Water Lt,beverage,84,1680.0,Saturday,5
2026-05-02,Mix Veg Curry,other,4,760.0,Saturday,5
2026-05-02,Murgi Masala B,other,2,632.0,Saturday,5
2026-05-02,Mushroom Curry,other,4,840.0,Saturday,5
2026-05-02,Mushuroom Bir (F) Pack,other,2,960.0,Saturday,5
2026-05-02,Mushuroom Biryani,biryani,3,687.0,Saturday,5
2026-05-02,Mutton Curry (L),other,2,880.0,Saturday,5
2026-05-02,Mutton Fry Piece Biryani,biryani,6,2292.0,Saturday,5
2026-05-02,Palak Paneer,dairy,3,630.0,Saturday,5
2026-05-02,Paneer Butter Masala,dairy,9,1980.0,Saturday,5
2026-05-02,Panner Bir (F) Pack,other,2,960.0,Saturday,5
2026-05-02,Panner Biryani,biryani,3,687.0,Saturday,5
2026-05-02,Plain Rice,other,8,384.0,Saturday,5
2026-05-02,Prawns Biryani,biryani,6,1842.0,Saturday,5
2026-05-02,Prawns Curry,seafood,2,654.0,Saturday,5
2026-05-02,Pulka,other,27,324.0,Saturday,5
2026-05-02,R R Chicken Bl,chicken,2,650.0,Saturday,5
2026-05-02,Roti,bread,60,1800.0,Saturday,5
2026-05-02,Sezwan Gobi Fried Rice,rice,2,400.0,Saturday,5
2026-05-02,Soda 750Ml,other,8,144.0,Saturday,5
2026-05-02,Sp Chicken Biryani,biryani,24,6408.0,Saturday,5
2026-05-02,Sp Family Pack,family_pack,6,3420.0,Saturday,5
2026-05-02,Tandoori Chicken Half,chicken,3,915.0,Saturday,5
2026-05-02,Tomato Curry,other,3,510.0,Saturday,5
2026-05-02,Vanilla Ice Cream,ice_cream,3,297.0,Saturday,5
2026-05-02,Veg Biryani,biryani,4,688.0,Saturday,5
2026-05-02,Veg Fried Rice,rice,3,492.0,Saturday,5
2026-05-02,Veg Manchow Soup,soup,2,270.0,Saturday,5
2026-05-03,Aditya Spl Biryani,biryani,1,353.0,Sunday,6
2026-05-03,Andhra Chicken BL,chicken,4,1238.0,Sunday,6
2026-05-03,Belgom Chocolate Ice Cream,ice_cream,5,650.0,Sunday,6
2026-05-03,Biryani Rice,biryani,1,162.0,Sunday,6
2026-05-03,Boiled Egg,egg,1,35.0,Sunday,6
2026-05-03,Bulter Chicken Bl,chicken,3,921.0,Sunday,6
2026-05-03,Butter Milk,other,1,45.0,Sunday,6
2026-05-03,Butter Naan,bread,51,2550.0,Sunday,6
2026-05-03,Butterscotch Ice Cream,ice_cream,1,120.0,Sunday,6
2026-05-03,CB Family Pack,family_pack,1,575.0,Sunday,6
2026-05-03,CDB Family Pack,family_pack,2,1110.0,Sunday,6
2026-05-03,Cashewnut Biryani,biryani,2,458.0,Sunday,6
2026-05-03,Cashewnut Chicken Bl,chicken,1,326.0,Sunday,6
2026-05-03,Cashewnut Curry,starter,3,720.0,Sunday,6
2026-05-03,Cashewnut Paneer Biryani,biryani,1,250.0,Sunday,6
2026-05-03,Cashewnut Panner Curry,starter,3,750.0,Sunday,6
2026-05-03,Cashewnut Tomato,starter,1,240.0,Sunday,6
2026-05-03,Chicken Lollypop 6pc,chicken,13,4225.0,Sunday,6
2026-05-04,Andhra Chicken BL,chicken,1,290.0,Monday,0
2026-05-04,Anjeerbadam Ice Cream,ice_cream,1,150.0,Monday,0
2026-05-04,Baby Corn Manchuria,starter,1,200.0,Monday,0
2026-05-04,Belgom Chocolate Ice Cream,ice_cream,1,130.0,Monday,0
2026-05-04,Black Current Ice Cream,ice_cream,3,390.0,Monday,0
2026-05-04,Boiled Egg,egg,1,35.0,Monday,0
2026-05-04,Bulter Chicken Bl,chicken,3,921.0,Monday,0
2026-05-04,Bulter Non,bread,39,1950.0,Monday,0
2026-05-04,Butter Milk,other,2,90.0,Monday,0
2026-05-04,Butterscotch Ice Cream,ice_cream,1,120.0,Monday,0
2026-05-04,CB Family Pack,family_pack,1,575.0,Monday,0
2026-05-04,CDB Family Pack,family_pack,3,1665.0,Monday,0
2026-05-04,Cashewnut Biryani,biryani,2,458.0,Monday,0
2026-05-04,Cashewnut Panner Curry,starter,1,250.0,Monday,0
2026-05-04,Chicken 65 BL,chicken,4,1112.0,Monday,0
2026-05-04,Chicken 85 BL,chicken,1,325.0,Monday,0
2026-05-04,Chicken Dum Biryani,biryani,16,4128.0,Monday,0
2026-05-04,Chicken Fry Bl,chicken,2,556.0,Monday,0
2026-05-04,Chicken Fry Piece Biryani,biryani,4,1032.0,Monday,0
2026-05-04,Chicken Hot N Sour,chicken,3,450.0,Monday,0
2026-05-04,Chicken Lollypop 3pc,chicken,2,400.0,Monday,0
2026-05-04,Chicken Lollypop 6pc,chicken,7,2275.0,Monday,0
2026-05-04,Chicken Lollypop Biryani,biryani,7,2345.0,Monday,0
2026-05-04,Chicken Manchow Soup,chicken,2,288.0,Monday,0
2026-05-04,Chilli Chicken BL,chicken,3,834.0,Monday,0
2026-05-04,Chota CB Biryani,biryani,5,850.0,Monday,0
2026-05-04,Chota Sp Biryani,biryani,2,340.0,Monday,0
2026-05-04,Cool Drink 250ml,beverage,35,700.0,Monday,0
2026-05-04,Crispy Corn,other,2,320.0,Monday,0
2026-05-04,Curd,dairy,3,93.0,Monday,0
2026-05-04,Curd Rice,rice,17,1352.0,Monday,0
2026-05-04,Egg Biryani,biryani,2,384.0,Monday,0
2026-05-04,Gobi,starter,65,170.0,Monday,0
2026-05-04,Kadai Chicken BL,chicken,2,614.0,Monday,0
2026-05-04,Kadai Mushroom,chicken,2,420.0,Monday,0
2026-05-04,Lassi Sweet,beverage,2,130.0,Monday,0
2026-05-04,Malai Kofta,other,2,500.0,Monday,0
2026-05-04,Methi Chaman,other,2,480.0,Monday,0
2026-05-04,Mi.Water .500Ml,beverage,70,700.0,Monday,0
2026-05-04,Mi.Water Lt,beverage,36,720.0,Monday,0
2026-05-04,Murgi Masala B,other,2,632.0,Monday,0
2026-05-04,Mushroom,other,65,200.0,Monday,0
2026-05-04,Mushuroom Biryani,biryani,3,687.0,Monday,0
2026-05-04,Mutton Fry Piece Biryani,biryani,3,1146.0,Monday,0
2026-05-04,Mutton Soup,soup,3,585.0,Monday,0
2026-05-04,Palak Paneer,dairy,3,630.0,Monday,0
2026-05-04,Paneer Butter Masala,dairy,5,1100.0,Monday,0
2026-05-04,Panner Biryani,biryani,2,458.0,Monday,0
2026-05-04,Plain Rice,other,5,240.0,Monday,0
2026-05-04,Prawns Biryani,biryani,5,1535.0,Monday,0
2026-05-04,R R Chicken Bl,chicken,3,975.0,Monday,0
2026-05-04,Roti,bread,30,900.0,Monday,0
2026-05-04,Sp Chicken Biryani,biryani,29,7743.0,Monday,0
2026-05-04,Sp Family Pack,family_pack,2,1140.0,Monday,0
2026-05-04,Spl Veg Biryani,biryani,2,440.0,Monday,0
2026-05-04,Spl Veg Fried Rice,rice,2,440.0,Monday,0
2026-05-04,Tandoori Chicken Full,chicken,2,980.0,Monday,0
2026-05-04,Veg Biryani,biryani,6,1032.0,Monday,0
2026-05-04,Veg Fried Rice,rice,2,328.0,Monday,0
2026-05-05,American Nuts Ice Cream,ice_cream,1,150.0,Tuesday,1
2026-05-05,Andhra Chicken BL,chicken,1,290.0,Tuesday,1
2026-05-05,Baby Corn Manchuria,starter,2,400.0,Tuesday,1
2026-05-05,Belgium Choco Milk Shake,beverage,2,280.0,Tuesday,1
2026-05-05,Boiled Egg,egg,1,35.0,Tuesday,1
2026-05-05,Butter Chicken BL,chicken,1,307.0,Tuesday,1
2026-05-05,Butter Milk,other,1,45.0,Tuesday,1
2026-05-05,Butter Naan,bread,47,2350.0,Tuesday,1
2026-05-05,CB Family Pack,family_pack,1,575.0,Tuesday,1
2026-05-05,CDB Family Pack,family_pack,3,1665.0,Tuesday,1
2026-05-05,Cashewnul Biryani,biryani,1,229.0,Tuesday,1
2026-05-05,Cashewnut Chicken Bl,chicken,1,326.0,Tuesday,1
2026-05-05,Cashewnut Curry,starter,5,1200.0,Tuesday,1
2026-05-05,Cashewnut Fry,starter,1,240.0,Tuesday,1
2026-05-05,Cashewnut Mushuram Curry,starter,1,340.0,Tuesday,1
2026-05-05,Cashewnut Paneer Biryani,biryani,1,250.0,Tuesday,1
2026-05-05,Cashewnut Panner Curry,starter,1,250.0,Tuesday,1
2026-05-05,Chicken 555 Bl,chicken,2,670.0,Tuesday,1
2026-05-05,Chicken 65 BL,chicken,3,834.0,Tuesday,1
2026-05-05,Chicken Curry (B),chicken,3,750.0,Tuesday,1
2026-05-05,Chicken Curry Bl,chicken,3,864.0,Tuesday,1
2026-05-05,Chicken Dum Biryani,biryani,16,4128.0,Tuesday,1
2026-05-05,Chicken Fry Bl,chicken,2,556.0,Tuesday,1
2026-05-05,Chicken Fry Piece Biryani,biryani,10,2580.0,Tuesday,1
2026-05-05,Chicken Hot N Sour,chicken,2,300.0,Tuesday,1
2026-05-05,Chicken Lollypop 3pc,chicken,3,600.0,Tuesday,1
2026-05-05,Chicken Lollypop 6pc,chicken,14,4550.0,Tuesday,1
2026-05-05,Chicken Lollypop Biryani,biryani,3,1005.0,Tuesday,1
2026-05-05,Chilli Chicken BL,chicken,5,1390.0,Tuesday,1
2026-05-05,Chota CB Biryani,biryani,2,340.0,Tuesday,1
2026-05-05,Cool Drink 250ml,beverage,28,560.0,Tuesday,1
2026-05-05,Curd,dairy,13,403.0,Tuesday,1
2026-05-05,Curd Rice,rice,14,1092.0,Tuesday,1
2026-05-05,Egg Curry,other,3,510.0,Tuesday,1
2026-05-05,Egg Fried Rice,rice,3,579.0,Tuesday,1
2026-05-05,Fish Apollo,seafood,3,1038.0,Tuesday,1
2026-05-05,Garlic Non,bread,2,140.0,Tuesday,1
2026-05-05,Gobi 65,starter,2,340.0,Tuesday,1
2026-05-05,Lassi Sweet,beverage,2,130.0,Tuesday,1
2026-05-05,Methi Chaman,other,3,720.0,Tuesday,1
2026-05-05,Mi.Water .500Ml,beverage,76,760.0,Tuesday,1
2026-05-05,Mi.Water Lt,beverage,46,920.0,Tuesday,1
2026-05-05,Mogalai Biryani,biryani,2,632.0,Tuesday,1
2026-05-05,Moghali Biriyani Family Pack,biryani,3,1890.0,Tuesday,1
2026-05-05,Mushuroom Biryani,biryani,4,916.0,Tuesday,1
2026-05-05,Mutton Curry (L),other,2,880.0,Tuesday,1
2026-05-05,Mutton Fry Piece Biryani,biryani,2,764.0,Tuesday,1
2026-05-05,Paneer Butter Masala,dairy,3,660.0,Tuesday,1
2026-05-05,Panner Biryani,biryani,6,1374.0,Tuesday,1
2026-05-05,Pista Ice Cream,ice_cream,2,240.0,Tuesday,1
2026-05-05,Plain Rice,other,18,864.0,Tuesday,1
2026-05-05,Prawns,seafood,85,346.0,Tuesday,1
2026-05-05,Prawns Biryani,biryani,2,614.0,Tuesday,1
2026-05-05,Prawns Curry,seafood,2,654.0,Tuesday,1
2026-05-05,R R Chicken Bl,chicken,2,650.0,Tuesday,1
2026-05-05,Roti,bread,51,1530.0,Tuesday,1
2026-05-05,Soda 750Ml,other,5,90.0,Tuesday,1
2026-05-05,Sp Chicken Biryani,biryani,32,8544.0,Tuesday,1
2026-05-05,Sp Chicken Fried Rice,chicken,7,1946.0,Tuesday,1
2026-05-05,Sp Family Pack,family_pack,4,2280.0,Tuesday,1
2026-05-05,Tandoori Chicken Biryani,biryani,3,1005.0,Tuesday,1
2026-05-05,Veg Sweet Corn Soup,soup,3,390.0,Tuesday,1
2026-05-06,Andhra Chicken BL,chicken,1,290.0,Wednesday,2
2026-05-06,Belgom Chocolate Ice Cream,ice_cream,2,260.0,Wednesday,2
2026-05-06,Biryani Rice,biryani,2,324.0,Wednesday,2
2026-05-06,Bulter Non,bread,28,1400.0,Wednesday,2
2026-05-06,Bulter Roti,bread,5,175.0,Wednesday,2
2026-05-06,Butter Chicken BL,chicken,2,614.0,Wednesday,2
2026-05-06,Butter Milk,other,2,90.0,Wednesday,2
2026-05-06,Butter Scotch Milk Shake,beverage,1,140.0,Wednesday,2
2026-05-06,Butterscotch Ice Cream,ice_cream,3,360.0,Wednesday,2
2026-05-06,CB Family Pack,family_pack,1,575.0,Wednesday,2
2026-05-06,CDB Family Pack,family_pack,1,555.0,Wednesday,2
2026-05-06,Cashewnut Curry,starter,1,240.0,Wednesday,2
2026-05-06,Cashewnut Methi,starter,7,240.0,Wednesday,2
2026-05-06,Cashewnut Paneer Biryani,biryani,1,250.0,Wednesday,2
2026-05-06,Cashewnut Tomato,starter,1,240.0,Wednesday,2
2026-05-06,Chicken 65 BL,chicken,3,834.0,Wednesday,2
2026-05-06,Chicken Curry (B),chicken,2,500.0,Wednesday,2
2026-05-06,Chicken Dum Biryani,biryani,24,6192.0,Wednesday,2
2026-05-06,Chicken Fry Piece Biryani,biryani,9,2322.0,Wednesday,2
2026-05-06,Chicken Lollypop 3pc,chicken,3,600.0,Wednesday,2
2026-05-06,Chicken Lollypop 6pc,chicken,6,1950.0,Wednesday,2
2026-05-06,Chicken Lollypop Biryani,biryani,3,1005.0,Wednesday,2
2026-05-06,Chicken Majestic,chicken,1,315.0,Wednesday,2
2026-05-06,Chilli Chicken BL,chicken,3,834.0,Wednesday,2
2026-05-06,Chilli Paneer,dairy,2,420.0,Wednesday,2
2026-05-06,Cool Drink 250ml,beverage,22,440.0,Wednesday,2
2026-05-06,Curd,dairy,9,279.0,Wednesday,2
2026-05-06,Curd Rice,rice,8,608.0,Wednesday,2
2026-05-06,Kadai Chicken BL,chicken,3,921.0,Wednesday,2
2026-05-06,Lassi Sweet,beverage,4,260.0,Wednesday,2
2026-05-06,Mi.Water .500Ml,beverage,28,280.0,Wednesday,2
2026-05-06,Mlwater Lt,beverage,54,1080.0,Wednesday,2
2026-05-06,Mutton Curry (L),other,2,880.0,Wednesday,2
2026-05-06,Mutton Curry (S),other,2,700.0,Wednesday,2
2026-05-06,Mutton Fry Piece Biryani,biryani,6,2292.0,Wednesday,2
2026-05-06,Paneer Butter Masala,dairy,5,1100.0,Wednesday,2
2026-05-06,Plain Rice,other,13,624.0,Wednesday,2
2026-05-06,Prawns Biryani,biryani,3,921.0,Wednesday,2
2026-05-06,R R Chicken Bl,chicken,4,1300.0,Wednesday,2
2026-05-06,Roti,bread,39,1170.0,Wednesday,2
2026-05-06,Soda .750Ml,other,4,72.0,Wednesday,2
2026-05-06,Sp Chicken Biryani,biryani,25,6675.0,Wednesday,2
2026-05-06,Star Chicken (B),chicken,3,930.0,Wednesday,2
2026-05-06,Tandoori Chicken Biryani,biryani,2,670.0,Wednesday,2
2026-05-06,Tandoori Chicken Full,chicken,3,1470.0,Wednesday,2
2026-05-06,Veg Biryani,biryani,2,400.0,Wednesday,2
2026-05-06,Veg Fried Rice,rice,2,328.0,Wednesday,2
2026-05-07,Aditya Spl Biryani,biryani,3,1059.0,Thursday,3
2026-05-07,Andhra Chicken BL,chicken,2,606.0,Thursday,3
2026-05-07,Baby Corn Manchuria,starter,1,200.0,Thursday,3
2026-05-07,Belgom Chocolate Ice Cream,ice_cream,2,260.0,Thursday,3
2026-05-07,Biryani Rice,biryani,1,162.0,Thursday,3
2026-05-07,Boiled Egg,egg,3,105.0,Thursday,3
2026-05-07,Butter Milk,other,5,225.0,Thursday,3
2026-05-07,Butter Naan,bread,28,1400.0,Thursday,3
2026-05-07,Butter Roti,bread,2,70.0,Thursday,3
2026-05-07,Butterscotch Ice Cream,ice_cream,2,240.0,Thursday,3
2026-05-07,CB Family Pack,family_pack,1,575.0,Thursday,3
2026-05-07,CDB Family Pack,family_pack,3,1665.0,Thursday,3
2026-05-07,Cashewnut Chicken Bl,chicken,1,326.0,Thursday,3
2026-05-07,Cashewnut Curry,starter,6,1440.0,Thursday,3
2026-05-07,Cashewnut Paneer Biryani,biryani,2,500.0,Thursday,3
2026-05-07,Cashewnut Panner Curry,starter,1,250.0,Thursday,3
2026-05-07,Chicken 65 BL,chicken,2,556.0,Thursday,3
2026-05-07,Chicken Dum Biryani,biryani,3,774.0,Thursday,3
2026-05-07,Chicken Fry Piece Biryani,biryani,11,2838.0,Thursday,3
2026-05-07,Chicken Lollypop 3pc,chicken,5,1000.0,Thursday,3
2026-05-07,Chicken Lollypop 6pc,chicken,10,3250.0,Thursday,3
2026-05-07,Chicken Lollypop Biryani,biryani,2,670.0,Thursday,3
2026-05-07,Chicken Manchow Soup,chicken,2,288.0,Thursday,3
2026-05-07,Chota Cdb Biryani,biryani,2,340.0,Thursday,3
2026-05-07,Cool Drink 250ml,beverage,34,680.0,Thursday,3
2026-05-07,Crispy Corn,other,2,320.0,Thursday,3
2026-05-07,Curd,dairy,3,93.0,Thursday,3
2026-05-07,Curd Rice,rice,7,536.0,Thursday,3
2026-05-07,Dragon Chicken BL,chicken,2,630.0,Thursday,3
2026-05-07,Egg Biryani,biryani,2,384.0,Thursday,3
2026-05-07,Kadai Chicken BL,chicken,2,614.0,Thursday,3
2026-05-07,Lassi Sweet,beverage,7,455.0,Thursday,3
2026-05-07,Methi Chaman,other,2,480.0,Thursday,3
2026-05-07,Mi.Water 500Ml,beverage,47,470.0,Thursday,3
2026-05-07,Mi.Water Lt,beverage,53,1060.0,Thursday,3
2026-05-07,Mtb Family Pack,family_pack,2,1550.0,Thursday,3
2026-05-07,Mutton Fry Piece Biryani,biryani,6,2292.0,Thursday,3
2026-05-07,Palak Paneer,dairy,2,420.0,Thursday,3
2026-05-07,Plain Rice,other,4,192.0,Thursday,3
2026-05-07,Prawns Biryani,biryani,7,2149.0,Thursday,3
2026-05-07,Roti,bread,19,570.0,Thursday,3
2026-05-07,Sp Chicken Biryani,biryani,21,5607.0,Thursday,3
2026-05-07,Sp Chicken Fried Rice,chicken,2,556.0,Thursday,3
2026-05-07,Sp Family Pack,family_pack,10,5700.0,Thursday,3
2026-05-07,Spl Veg Biryani,biryani,2,440.0,Thursday,3
2026-05-07,Strawberry Ice Cream,ice_cream,4,440.0,Thursday,3
2026-05-07,Tandoori Chicken Half,chicken,4,1220.0,Thursday,3
2026-05-07,To Day Spl Chi (Bl),other,2,740.0,Thursday,3
2026-05-07,Veg Fried Rice,rice,6,984.0,Thursday,3
2026-05-08,Aditya Spl Biryani,biryani,1,353.0,Friday,4
2026-05-08,Andhra Chicken BL,chicken,2,580.0,Friday,4
2026-05-08,Anjeerbadam Ice Cream,ice_cream,4,600.0,Friday,4
2026-05-08,Baby Corn,other,65,200.0,Friday,4
2026-05-08,Biryani Rice,biryani,1,162.0,Friday,4
2026-05-08,Black Current Ice Cream,ice_cream,2,260.0,Friday,4
2026-05-08,Butter Chicken BL,chicken,1,307.0,Friday,4
2026-05-08,Butter Naan,bread,68,3400.0,Friday,4
2026-05-08,Butter Roti,bread,7,245.0,Friday,4
2026-05-08,Butterscotch Ice Cream,ice_cream,3,360.0,Friday,4
2026-05-08,CDB Family Pack,family_pack,1,555.0,Friday,4
